database,version,topology,provider,zone,workload,database_actual_version,started_at,finished_at,preset,compile,smoke,full_workloads,baseline_matrix,segment_matrix,component_metrics,managed_database_metrics,database_metric_distributions,component_logs,artifacts,replication,pipeline_traces,native_tps,native_otlp_metrics,fault_campaign,cleanup,run_id,iterations,input,evidence,checked_at,note,component_log_observations,retry_attempts,local_cluster,recheck_run_id,recheck_phase,recheck_stage,recheck_verification,run_phase,run_status_checked_at,run_stage,run_stage_checked_at,infrastructure_provisioning,infrastructure_recovery,recovery_evidence
mariadb,11.4,galera,yandex,ru-central1-a,tpcc/procs,11.4.13-MariaDB-ubu2404-log,2026-09-15T11:49:06.272739804Z,2026-09-15T11:53:02.737056876Z,native-otlp-20s-2vus-retry50,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-maria-monitor-e4a0fdb4-mariadb-galera-114,3764.0,suite-mariadb-monitor-fixed.json,mysql-clusters-check.json,2026-09-15T12:05:51.338936+00:00,segment=tpcc-procs; all native workloads and exporter collectors passed; log observations retained separately; MariaDB SLAVE MONITOR included at bootstrap,"{""galera_monitor_timeout"": 3}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
mariadb,10.11,galera,yandex,ru-central1-a,tpcb/tx,10.11.19-MariaDB-ubu2204-log,2026-09-15T12:05:14.389886462Z,2026-09-15T12:09:12.844741815Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-maria-monitor-e4a0fdb4-mariadb-galera-1011,4397.0,suite-mariadb-monitor-fixed.json,mysql-clusters-check.json,2026-09-15T12:27:00.803617+00:00,segment=tpcb-tx; all native workloads and exporter collectors passed; log observations retained separately; MariaDB SLAVE MONITOR included at bootstrap; First 45 seconds retain delayed bootstrap gauges in workload_observation and are checked with database log timestamps plus independent SQL probe; strict cluster metric assertions start at workload+45s (30s scrape beat + 15s OTLP collection). This does not establish continuous or scrape-time metric coverage. See mariadb-galera-1011.startup-telemetry.json.,"{""galera_monitor_timeout"": 2}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
mariadb,10.11,galera,yandex,ru-central1-a,tpcb/procs,10.11.19-MariaDB-ubu2204-log,2026-09-15T12:05:14.389886462Z,2026-09-15T12:09:12.844741815Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-maria-monitor-e4a0fdb4-mariadb-galera-1011,8306.0,suite-mariadb-monitor-fixed.json,mysql-clusters-check.json,2026-09-15T12:27:00.803617+00:00,segment=tpcb-procs; all native workloads and exporter collectors passed; log observations retained separately; MariaDB SLAVE MONITOR included at bootstrap; First 45 seconds retain delayed bootstrap gauges in workload_observation and are checked with database log timestamps plus independent SQL probe; strict cluster metric assertions start at workload+45s (30s scrape beat + 15s OTLP collection). This does not establish continuous or scrape-time metric coverage. See mariadb-galera-1011.startup-telemetry.json.,"{""galera_monitor_timeout"": 2}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
mariadb,10.11,galera,yandex,ru-central1-a,tpcc/tx,10.11.19-MariaDB-ubu2204-log,2026-09-15T12:05:14.389886462Z,2026-09-15T12:09:12.844741815Z,native-otlp-20s-2vus-retry50,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-maria-monitor-e4a0fdb4-mariadb-galera-1011,1414.0,suite-mariadb-monitor-fixed.json,mysql-clusters-check.json,2026-09-15T12:27:00.803617+00:00,segment=tpcc-tx; all native workloads and exporter collectors passed; log observations retained separately; MariaDB SLAVE MONITOR included at bootstrap; First 45 seconds retain delayed bootstrap gauges in workload_observation and are checked with database log timestamps plus independent SQL probe; strict cluster metric assertions start at workload+45s (30s scrape beat + 15s OTLP collection). This does not establish continuous or scrape-time metric coverage. See mariadb-galera-1011.startup-telemetry.json.,"{""galera_monitor_timeout"": 2}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
mariadb,10.11,galera,yandex,ru-central1-a,tpcc/procs,10.11.19-MariaDB-ubu2204-log,2026-09-15T12:05:14.389886462Z,2026-09-15T12:09:12.844741815Z,native-otlp-20s-2vus-retry50,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-maria-monitor-e4a0fdb4-mariadb-galera-1011,4350.0,suite-mariadb-monitor-fixed.json,mysql-clusters-check.json,2026-09-15T12:27:00.803617+00:00,segment=tpcc-procs; all native workloads and exporter collectors passed; log observations retained separately; MariaDB SLAVE MONITOR included at bootstrap; First 45 seconds retain delayed bootstrap gauges in workload_observation and are checked with database log timestamps plus independent SQL probe; strict cluster metric assertions start at workload+45s (30s scrape beat + 15s OTLP collection). This does not establish continuous or scrape-time metric coverage. See mariadb-galera-1011.startup-telemetry.json.,"{""galera_monitor_timeout"": 2}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
orioledb,beta17-pg18,single,yandex,ru-central1-a,tpcb/tx,"PostgreSQL 18.6 OrioleDB beta 17 PGTAG=patches18_2 alpine:3.21+clang build:2026-09-04T21:10:49+00:00 18.6 on x86_64-pc-linux-musl, compiled by Alpine clang version 19.1.4, 64-bit",2026-09-15T13:28:08.356068587Z,2026-09-15T13:28:31.372724314Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,not_applicable,passed,passed,passed,pending,passed,matrix-oriole-0d49e1e2-managed-orioledb-single-pg18,8373.0,suite-orioledb.json,catalog-functional-check.json,2026-09-15T13:39:17.098573+00:00,"segment=tpcb-tx; Native workload, durable telemetry and downloaded artifacts verified; actual Oriole table method and UTF8 checked by SQL on every member. Transaction conflict and expected TPC-C rollback log observations retained. Cleanup here proves resource removal, not graceful database shutdown.","{""postgres_transaction_conflict"": 489, ""diagnostic_probe_query_error"": 2}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
orioledb,beta17-pg18,single,yandex,ru-central1-a,tpcb/procs,"PostgreSQL 18.6 OrioleDB beta 17 PGTAG=patches18_2 alpine:3.21+clang build:2026-09-04T21:10:49+00:00 18.6 on x86_64-pc-linux-musl, compiled by Alpine clang version 19.1.4, 64-bit",2026-09-15T13:28:31.589403005Z,2026-09-15T13:28:54.036397545Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,not_applicable,passed,passed,passed,pending,passed,matrix-oriole-0d49e1e2-managed-orioledb-single-pg18,11568.0,suite-orioledb.json,catalog-functional-check.json,2026-09-15T13:39:17.098573+00:00,"segment=tpcb-procs; Native workload, durable telemetry and downloaded artifacts verified; actual Oriole table method and UTF8 checked by SQL on every member. Transaction conflict and expected TPC-C rollback log observations retained. Cleanup here proves resource removal, not graceful database shutdown.","{""postgres_transaction_conflict"": 489, ""diagnostic_probe_query_error"": 2}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
orioledb,beta17-pg18,single,yandex,ru-central1-a,tpcc/tx,"PostgreSQL 18.6 OrioleDB beta 17 PGTAG=patches18_2 alpine:3.21+clang build:2026-09-04T21:10:49+00:00 18.6 on x86_64-pc-linux-musl, compiled by Alpine clang version 19.1.4, 64-bit",2026-09-15T13:28:54.253394391Z,2026-09-15T13:29:20.195623416Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,not_applicable,passed,passed,passed,pending,passed,matrix-oriole-0d49e1e2-managed-orioledb-single-pg18,3878.0,suite-orioledb.json,catalog-functional-check.json,2026-09-15T13:39:17.098573+00:00,"segment=tpcc-tx; Native workload, durable telemetry and downloaded artifacts verified; actual Oriole table method and UTF8 checked by SQL on every member. Transaction conflict and expected TPC-C rollback log observations retained. Cleanup here proves resource removal, not graceful database shutdown.","{""postgres_transaction_conflict"": 489, ""diagnostic_probe_query_error"": 2}",665.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
orioledb,beta17-pg18,single,yandex,ru-central1-a,tpcc/procs,"PostgreSQL 18.6 OrioleDB beta 17 PGTAG=patches18_2 alpine:3.21+clang build:2026-09-04T21:10:49+00:00 18.6 on x86_64-pc-linux-musl, compiled by Alpine clang version 19.1.4, 64-bit",2026-09-15T13:29:20.445025801Z,2026-09-15T13:29:46.986798817Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,not_applicable,passed,passed,passed,pending,passed,matrix-oriole-0d49e1e2-managed-orioledb-single-pg18,7239.0,suite-orioledb.json,catalog-functional-check.json,2026-09-15T13:39:17.098573+00:00,"segment=tpcc-procs; Native workload, durable telemetry and downloaded artifacts verified; actual Oriole table method and UTF8 checked by SQL on every member. Transaction conflict and expected TPC-C rollback log observations retained. Cleanup here proves resource removal, not graceful database shutdown.","{""postgres_transaction_conflict"": 489, ""diagnostic_probe_query_error"": 2}",1515.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
orioledb,beta17-pg18,primary-replica,yandex,ru-central1-a,tpcb/tx,"PostgreSQL 18.6 OrioleDB beta 17 PGTAG=patches18_2 alpine:3.21+clang build:2026-09-04T21:10:49+00:00 18.6 on x86_64-pc-linux-musl, compiled by Alpine clang version 19.1.4, 64-bit",2026-09-15T13:28:41.084243825Z,2026-09-15T13:29:04.313860963Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-oriole-0d49e1e2-managed-orioledb-primary-replica-pg18,7094.0,suite-orioledb.json,catalog-functional-check.json,2026-09-15T13:46:17.391046+00:00,"segment=tpcb-tx; Native workload, durable telemetry and downloaded artifacts verified; actual Oriole table method and UTF8 checked by SQL on every member. Transaction conflict and expected TPC-C rollback log observations retained. Cleanup here proves resource removal, not graceful database shutdown.","{""postgres_transaction_conflict"": 378}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
orioledb,beta17-pg18,primary-replica,yandex,ru-central1-a,tpcb/procs,"PostgreSQL 18.6 OrioleDB beta 17 PGTAG=patches18_2 alpine:3.21+clang build:2026-09-04T21:10:49+00:00 18.6 on x86_64-pc-linux-musl, compiled by Alpine clang version 19.1.4, 64-bit",2026-09-15T13:29:04.518387708Z,2026-09-15T13:29:26.928472825Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-oriole-0d49e1e2-managed-orioledb-primary-replica-pg18,12060.0,suite-orioledb.json,catalog-functional-check.json,2026-09-15T13:46:17.391046+00:00,"segment=tpcb-procs; Native workload, durable telemetry and downloaded artifacts verified; actual Oriole table method and UTF8 checked by SQL on every member. Transaction conflict and expected TPC-C rollback log observations retained. Cleanup here proves resource removal, not graceful database shutdown.","{""postgres_transaction_conflict"": 378}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
orioledb,beta17-pg18,primary-replica,yandex,ru-central1-a,tpcc/tx,"PostgreSQL 18.6 OrioleDB beta 17 PGTAG=patches18_2 alpine:3.21+clang build:2026-09-04T21:10:49+00:00 18.6 on x86_64-pc-linux-musl, compiled by Alpine clang version 19.1.4, 64-bit",2026-09-15T13:29:27.157441037Z,2026-09-15T13:29:52.93259038Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-oriole-0d49e1e2-managed-orioledb-primary-replica-pg18,2693.0,suite-orioledb.json,catalog-functional-check.json,2026-09-15T13:46:17.391046+00:00,"segment=tpcc-tx; Native workload, durable telemetry and downloaded artifacts verified; actual Oriole table method and UTF8 checked by SQL on every member. Transaction conflict and expected TPC-C rollback log observations retained. Cleanup here proves resource removal, not graceful database shutdown.","{""postgres_transaction_conflict"": 378}",429.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
orioledb,beta17-pg18,primary-replica,yandex,ru-central1-a,tpcc/procs,"PostgreSQL 18.6 OrioleDB beta 17 PGTAG=patches18_2 alpine:3.21+clang build:2026-09-04T21:10:49+00:00 18.6 on x86_64-pc-linux-musl, compiled by Alpine clang version 19.1.4, 64-bit",2026-09-15T13:29:53.160382994Z,2026-09-15T13:30:19.71216923Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-oriole-0d49e1e2-managed-orioledb-primary-replica-pg18,6327.0,suite-orioledb.json,catalog-functional-check.json,2026-09-15T13:46:17.391046+00:00,"segment=tpcc-procs; Native workload, durable telemetry and downloaded artifacts verified; actual Oriole table method and UTF8 checked by SQL on every member. Transaction conflict and expected TPC-C rollback log observations retained. Cleanup here proves resource removal, not graceful database shutdown.","{""postgres_transaction_conflict"": 378}",1333.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
orioledb,beta17-pg17,single,yandex,ru-central1-a,tpcb/tx,"PostgreSQL 17.11 OrioleDB beta 17 PGTAG=patches17_21 alpine:3.21+clang build:2026-09-04T21:10:45+00:00 17.11 on x86_64-pc-linux-musl, compiled by Alpine clang version 19.1.4, 64-bit",2026-09-15T13:39:13.199308044Z,2026-09-15T13:39:36.940890392Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,not_applicable,passed,passed,passed,pending,passed,matrix-oriole-0d49e1e2-managed-orioledb-single-pg17,9211.0,suite-orioledb.json,catalog-functional-check.json,2026-09-15T13:44:12.665682+00:00,"segment=tpcb-tx; Native workload, durable telemetry and downloaded artifacts verified; actual Oriole table method and UTF8 checked by SQL on every member. Transaction conflict and expected TPC-C rollback log observations retained. Cleanup here proves resource removal, not graceful database shutdown.","{""postgres_transaction_conflict"": 483}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
orioledb,beta17-pg17,single,yandex,ru-central1-a,tpcb/procs,"PostgreSQL 17.11 OrioleDB beta 17 PGTAG=patches17_21 alpine:3.21+clang build:2026-09-04T21:10:45+00:00 17.11 on x86_64-pc-linux-musl, compiled by Alpine clang version 19.1.4, 64-bit",2026-09-15T13:39:37.137868066Z,2026-09-15T13:39:59.421867316Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,not_applicable,passed,passed,passed,pending,passed,matrix-oriole-0d49e1e2-managed-orioledb-single-pg17,12527.0,suite-orioledb.json,catalog-functional-check.json,2026-09-15T13:44:12.665682+00:00,"segment=tpcb-procs; Native workload, durable telemetry and downloaded artifacts verified; actual Oriole table method and UTF8 checked by SQL on every member. Transaction conflict and expected TPC-C rollback log observations retained. Cleanup here proves resource removal, not graceful database shutdown.","{""postgres_transaction_conflict"": 483}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
orioledb,beta17-pg17,single,yandex,ru-central1-a,tpcc/tx,"PostgreSQL 17.11 OrioleDB beta 17 PGTAG=patches17_21 alpine:3.21+clang build:2026-09-04T21:10:45+00:00 17.11 on x86_64-pc-linux-musl, compiled by Alpine clang version 19.1.4, 64-bit",2026-09-15T13:39:59.634739422Z,2026-09-15T13:40:26.607963168Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,not_applicable,passed,passed,passed,pending,passed,matrix-oriole-0d49e1e2-managed-orioledb-single-pg17,4048.0,suite-orioledb.json,catalog-functional-check.json,2026-09-15T13:44:12.665682+00:00,"segment=tpcc-tx; Native workload, durable telemetry and downloaded artifacts verified; actual Oriole table method and UTF8 checked by SQL on every member. Transaction conflict and expected TPC-C rollback log observations retained. Cleanup here proves resource removal, not graceful database shutdown.","{""postgres_transaction_conflict"": 483}",674.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
orioledb,beta17-pg17,single,yandex,ru-central1-a,tpcc/procs,"PostgreSQL 17.11 OrioleDB beta 17 PGTAG=patches17_21 alpine:3.21+clang build:2026-09-04T21:10:45+00:00 17.11 on x86_64-pc-linux-musl, compiled by Alpine clang version 19.1.4, 64-bit",2026-09-15T13:40:26.828179091Z,2026-09-15T13:40:53.019920421Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,not_applicable,passed,passed,passed,pending,passed,matrix-oriole-0d49e1e2-managed-orioledb-single-pg17,8021.0,suite-orioledb.json,catalog-functional-check.json,2026-09-15T13:44:12.665682+00:00,"segment=tpcc-procs; Native workload, durable telemetry and downloaded artifacts verified; actual Oriole table method and UTF8 checked by SQL on every member. Transaction conflict and expected TPC-C rollback log observations retained. Cleanup here proves resource removal, not graceful database shutdown.","{""postgres_transaction_conflict"": 483}",1733.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
orioledb,beta17-pg17,primary-replica,yandex,ru-central1-a,tpcb/tx,"PostgreSQL 17.11 OrioleDB beta 17 PGTAG=patches17_21 alpine:3.21+clang build:2026-09-04T21:10:45+00:00 17.11 on x86_64-pc-linux-musl, compiled by Alpine clang version 19.1.4, 64-bit",2026-09-15T14:06:02.243246283Z,2026-09-15T14:06:23.939799329Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-oriole-retry-86dd0e6a-orioledb-primary-replica-pg17,6780.0,suite-orioledb-retry.json,catalog-functional-check.json,2026-09-15T14:14:45.681673+00:00,"segment=tpcb-tx; Native workload, durable telemetry and downloaded artifacts verified; actual Oriole table method and UTF8 checked by SQL on every member. Transaction conflict and expected TPC-C rollback log observations retained. Cleanup here proves resource removal, not graceful database shutdown.","{""postgres_transaction_conflict"": 393}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
orioledb,beta17-pg17,primary-replica,yandex,ru-central1-a,tpcb/procs,"PostgreSQL 17.11 OrioleDB beta 17 PGTAG=patches17_21 alpine:3.21+clang build:2026-09-04T21:10:45+00:00 17.11 on x86_64-pc-linux-musl, compiled by Alpine clang version 19.1.4, 64-bit",2026-09-15T14:06:24.134977045Z,2026-09-15T14:06:46.175430206Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-oriole-retry-86dd0e6a-orioledb-primary-replica-pg17,11655.0,suite-orioledb-retry.json,catalog-functional-check.json,2026-09-15T14:14:45.681673+00:00,"segment=tpcb-procs; Native workload, durable telemetry and downloaded artifacts verified; actual Oriole table method and UTF8 checked by SQL on every member. Transaction conflict and expected TPC-C rollback log observations retained. Cleanup here proves resource removal, not graceful database shutdown.","{""postgres_transaction_conflict"": 393}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
orioledb,beta17-pg17,primary-replica,yandex,ru-central1-a,tpcc/tx,"PostgreSQL 17.11 OrioleDB beta 17 PGTAG=patches17_21 alpine:3.21+clang build:2026-09-04T21:10:45+00:00 17.11 on x86_64-pc-linux-musl, compiled by Alpine clang version 19.1.4, 64-bit",2026-09-15T14:06:46.374801862Z,2026-09-15T14:07:11.752575344Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-oriole-retry-86dd0e6a-orioledb-primary-replica-pg17,2862.0,suite-orioledb-retry.json,catalog-functional-check.json,2026-09-15T14:14:45.681673+00:00,"segment=tpcc-tx; Native workload, durable telemetry and downloaded artifacts verified; actual Oriole table method and UTF8 checked by SQL on every member. Transaction conflict and expected TPC-C rollback log observations retained. Cleanup here proves resource removal, not graceful database shutdown.","{""postgres_transaction_conflict"": 393}",406.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
